source,target,weight,correlation,col
B9,B211,0.681251179,-0.681251179,-1
B9,B212,0.766424183,-0.766424183,-1
B9,B223,0.704012134,0.704012134,1
B9,B225,0.762910488,-0.762910488,-1
B9,B228,0.735328829,-0.735328829,-1
B9,B233,0.699753295,-0.699753295,-1
B9,B235,0.786799065,-0.786799065,-1
B9,B236,0.709921296,-0.709921296,-1
B9,B241,0.716701217,0.716701217,1
B9,B242,0.622788392,-0.622788392,-1
B9,B243,0.840271827,-0.840271827,-1
B9,B244,0.762346613,-0.762346613,-1
B9,B247,0.6701457,-0.6701457,-1
B9,B254,0.802292733,0.802292733,1
B9,B257,0.801915846,0.801915846,1
B9,B261,0.650859271,-0.650859271,-1
B9,B265,0.713784385,-0.713784385,-1
B9,B273,0.618446828,0.618446828,1
B9,B278,0.716873729,-0.716873729,-1
B9,B280,0.793491261,-0.793491261,-1
B9,B281,0.842468133,-0.842468133,-1
B9,B283,0.648341973,0.648341973,1
B9,B284,0.821037247,-0.821037247,-1
B9,B285,0.71205476,0.71205476,1
B9,B291,0.68508047,0.68508047,1
B9,B292,0.803685088,-0.803685088,-1
B9,B293,0.753333698,-0.753333698,-1
B9,B295,0.711191524,-0.711191524,-1
B9,B298,0.765187325,-0.765187325,-1
B9,B299,0.745085972,-0.745085972,-1
B9,B300,0.897616652,0.897616652,1
B9,B301,0.862215777,0.862215777,1
B9,B305,0.763400218,-0.763400218,-1
B9,B311,0.60573975,-0.60573975,-1
B9,B323,0.739862152,-0.739862152,-1
B9,B325,0.770057739,-0.770057739,-1
B9,B326,0.675273742,-0.675273742,-1
B9,B329,0.773633449,-0.773633449,-1
B9,B332,0.790437419,-0.790437419,-1
B9,B336,0.74591827,-0.74591827,-1
B9,B337,0.669712857,-0.669712857,-1
B9,B339,0.701314389,-0.701314389,-1
B9,B351,0.800223102,-0.800223102,-1
B9,B354,0.731783959,-0.731783959,-1
B9,B357,0.712291207,-0.712291207,-1
B9,B365,0.829490423,-0.829490423,-1
B9,B366,0.83290788,-0.83290788,-1
B9,B369,0.653709081,-0.653709081,-1
B9,B371,0.733562946,-0.733562946,-1
B9,B372,0.810023017,-0.810023017,-1
B9,B376,0.795988374,-0.795988374,-1
B9,B379,0.777082693,-0.777082693,-1
B9,B384,0.77789961,-0.77789961,-1
B9,B385,0.766986717,0.766986717,1
B9,B392,0.778570779,-0.778570779,-1
B9,B393,0.839880991,-0.839880991,-1
B9,B399,0.675255099,-0.675255099,-1
B9,B411,0.721907543,-0.721907543,-1
B9,B418,0.726698475,-0.726698475,-1
B9,B422,0.706762867,-0.706762867,-1
B9,B423,0.708574317,-0.708574317,-1
B9,B429,0.712583559,-0.712583559,-1
B9,B441,0.739478095,-0.739478095,-1
B9,B452,0.614547563,-0.614547563,-1
B9,B454,0.61705837,0.61705837,1
B9,B455,0.777909607,-0.777909607,-1
B9,B456,0.76528978,-0.76528978,-1
B9,B465,0.753365445,-0.753365445,-1
B9,B466,0.7757219,-0.7757219,-1
B9,B467,0.642440573,-0.642440573,-1
B9,B468,0.66185387,-0.66185387,-1
B9,B473,0.722404086,-0.722404086,-1
B9,B475,0.8180797,-0.8180797,-1
B9,B479,0.724700916,-0.724700916,-1
B9,B484,0.710169521,-0.710169521,-1
B9,B487,0.868947563,0.868947563,1
B9,B493,0.763123997,-0.763123997,-1
B9,B496,0.757058731,-0.757058731,-1
B9,B510,0.663688728,-0.663688728,-1
B9,B517,0.698533451,0.698533451,1
B9,B519,0.833165843,-0.833165843,-1
B9,B520,0.747889768,-0.747889768,-1
B9,B523,0.748267915,-0.748267915,-1
B9,B532,0.699282469,-0.699282469,-1
B9,B539,0.772828277,0.772828277,1
B9,B541,0.782812501,-0.782812501,-1
B9,B543,0.657726857,-0.657726857,-1
B9,B549,0.793547711,-0.793547711,-1
B9,B552,0.770509229,-0.770509229,-1
B9,B553,0.690387112,-0.690387112,-1
B9,B554,0.814694673,0.814694673,1
B9,B558,0.802795608,-0.802795608,-1
B9,B560,0.806648397,-0.806648397,-1
B9,B563,0.709380937,-0.709380937,-1
B9,B564,0.716077241,-0.716077241,-1
B9,B573,0.842383063,0.842383063,1
B9,B575,0.782994323,-0.782994323,-1
B9,B581,0.715842718,-0.715842718,-1
B9,B587,0.701456855,-0.701456855,-1
B9,B588,0.735319717,0.735319717,1
B9,B590,0.745814325,-0.745814325,-1
B9,B592,0.852828224,-0.852828224,-1
B9,B596,0.741900431,0.741900431,1
B9,B598,0.829745616,-0.829745616,-1
B9,B600,0.881586613,-0.881586613,-1
B9,B601,0.617971694,-0.617971694,-1
B9,B602,0.840179753,-0.840179753,-1
B9,B603,0.746439857,-0.746439857,-1
B9,B606,0.799900711,0.799900711,1
B9,B609,0.750426949,-0.750426949,-1
B9,B613,0.812810018,-0.812810018,-1
B9,B617,0.838485067,-0.838485067,-1
B9,B621,0.736706306,-0.736706306,-1
B9,B622,0.751098692,-0.751098692,-1
B9,B624,0.790970592,0.790970592,1
B9,B629,0.693587817,-0.693587817,-1
B9,B632,0.848252343,0.848252343,1
B9,B635,0.802472958,-0.802472958,-1
B9,B641,0.711890852,0.711890852,1
B9,B642,0.810608749,-0.810608749,-1
B9,B643,0.684496646,0.684496646,1
B9,B652,0.735796001,-0.735796001,-1
B9,B656,0.784947418,-0.784947418,-1
B9,B661,0.746979257,-0.746979257,-1
B9,B662,0.697260602,-0.697260602,-1
B9,B663,0.716588628,-0.716588628,-1
B9,F9,0.614217878,0.614217878,1
B9,F29,0.808436636,0.808436636,1
B9,F36,0.797910955,-0.797910955,-1
B9,F41,0.766551177,-0.766551177,-1
B9,F56,0.766151856,-0.766151856,-1
B9,F68,0.69307819,-0.69307819,-1
B9,F71,0.716074623,-0.716074623,-1
B9,F72,0.641908827,-0.641908827,-1
B9,F84,0.825576338,-0.825576338,-1
B9,F87,0.725174835,0.725174835,1
B9,F90,0.626162619,-0.626162619,-1
B9,F91,0.645290968,0.645290968,1
B9,F96,0.60681058,-0.60681058,-1
B9,F101,0.667464115,0.667464115,1
B9,F103,0.615520207,0.615520207,1
B9,F104,0.661602942,-0.661602942,-1
B9,F106,0.761863589,-0.761863589,-1
B9,F125,0.756844898,-0.756844898,-1
B9,F139,0.731754717,0.731754717,1
B9,F143,0.646073541,-0.646073541,-1
B9,F149,0.871872981,-0.871872981,-1
B9,F160,0.795390321,-0.795390321,-1
B9,F161,0.740047875,-0.740047875,-1
B9,F163,0.692953175,-0.692953175,-1
B9,F173,0.637549581,-0.637549581,-1
B9,F175,0.637107225,-0.637107225,-1
B9,F197,0.654414963,0.654414963,1
B9,F218,0.718206188,0.718206188,1
B9,F230,0.784974644,-0.784974644,-1
B9,F249,0.742297365,-0.742297365,-1
B9,F266,0.668334058,0.668334058,1
B9,F268,0.716961017,0.716961017,1
B9,F298,0.654924999,0.654924999,1
B9,F301,0.744283157,0.744283157,1
B9,F315,0.691052097,-0.691052097,-1
B9,F321,0.606140137,-0.606140137,-1
B9,F322,0.822578903,-0.822578903,-1
B9,F328,0.663187665,-0.663187665,-1
B9,F351,0.769899816,-0.769899816,-1
B9,F360,0.657250874,-0.657250874,-1
B9,F366,0.687989621,0.687989621,1
B9,F374,0.691792163,-0.691792163,-1
B9,F382,0.690888759,-0.690888759,-1
B9,F388,0.794945961,-0.794945961,-1
B9,F399,0.649989139,-0.649989139,-1
B9,F402,0.654153524,-0.654153524,-1
B9,F408,0.828624882,-0.828624882,-1
B9,F410,0.730317529,0.730317529,1
B9,F419,0.614699085,-0.614699085,-1
B9,F422,0.699522674,-0.699522674,-1
B9,F429,0.69145468,0.69145468,1
B9,F443,0.667319471,0.667319471,1
B9,F455,0.658201084,-0.658201084,-1
B9,A1,0.611256535,-0.611256535,-1
B9,A15,0.606653635,0.606653635,1
B9,A24,0.753588517,0.753588517,1
B9,A25,0.651744827,0.651744827,1
B9,A38,0.859317263,-0.859317263,-1
B9,P3,0.6899294,0.6899294,1
B9,P7,0.801979652,-0.801979652,-1
B9,P8,0.627911294,-0.627911294,-1
B9,P20,0.841306819,0.841306819,1
B9,P21,0.628872628,-0.628872628,-1
B9,P25,0.786817508,0.786817508,1
B9,P26,0.830973896,0.830973896,1
B9,P31,0.899476034,-0.899476034,-1
B9,P32,0.783410656,-0.783410656,-1
B9,P41,0.715066368,0.715066368,1
B9,P44,0.736962071,-0.736962071,-1
B9,P45,0.709284644,-0.709284644,-1
B9,P50,0.73066168,0.73066168,1
B9,P51,0.728095457,0.728095457,1
B9,P52,0.823068728,-0.823068728,-1
B9,P54,0.767021989,0.767021989,1
B9,P56,0.636943519,0.636943519,1
B9,P60,0.656783757,0.656783757,1
B9,P65,0.609633846,-0.609633846,-1
B9,P68,0.727145674,-0.727145674,-1
B9,P76,0.744944571,-0.744944571,-1
B9,P77,0.785294776,-0.785294776,-1
B9,P86,0.625407889,-0.625407889,-1
B9,P93,0.872090514,0.872090514,1
B9,P96,0.782605451,-0.782605451,-1
B9,P99,0.679678994,-0.679678994,-1
B9,P104,0.653664627,-0.653664627,-1
B9,P106,0.736204619,-0.736204619,-1
B9,P112,0.633297197,0.633297197,1
B9,P121,0.691660091,-0.691660091,-1
B9,P125,0.775747751,-0.775747751,-1
B9,P126,0.760892373,-0.760892373,-1
B9,P128,0.767406513,0.767406513,1
B9,P130,0.734230423,-0.734230423,-1
B9,P131,0.662156849,0.662156849,1
B9,P137,0.830161712,-0.830161712,-1
B9,P140,0.623515037,0.623515037,1
B9,P144,0.606286916,0.606286916,1
B9,P145,0.790814405,0.790814405,1
B9,P146,0.733687654,0.733687654,1
B9,P155,0.772341832,-0.772341832,-1
B9,P156,0.773021363,-0.773021363,-1
B9,P160,0.745814325,0.745814325,1
B9,P162,0.704176661,0.704176661,1
B9,P164,0.748075234,-0.748075234,-1
B9,P175,0.802999717,0.802999717,1
B9,P179,0.811357779,0.811357779,1
B9,P180,0.731723307,0.731723307,1
B9,P191,0.758650869,0.758650869,1
B9,BN5,0.600000911,0.600000911,1
B9,BN6,0.683045125,-0.683045125,-1
B9,BN10,0.798237477,-0.798237477,-1
B9,OP10,0.672856966,-0.672856966,-1
B10,B11,0.650879793,0.650879793,1
B10,B14,0.766301019,0.766301019,1
B10,B16,0.840983429,0.840983429,1
B10,B19,0.697339311,-0.697339311,-1
B10,B25,0.685345642,-0.685345642,-1
B10,B28,0.700676639,0.700676639,1
B10,B31,0.645842403,-0.645842403,-1
B10,B33,0.771242574,-0.771242574,-1
B10,B37,0.840889995,-0.840889995,-1
B10,B38,0.752009998,-0.752009998,-1
B10,B45,0.718764392,-0.718764392,-1
B10,B48,0.868970807,-0.868970807,-1
B10,B53,0.626422141,-0.626422141,-1
B10,B65,0.62879188,-0.62879188,-1
B10,B67,0.728943948,-0.728943948,-1
B10,B68,0.848457999,-0.848457999,-1
B10,B70,0.677222235,-0.677222235,-1
B10,B72,0.790794829,-0.790794829,-1
B10,B79,0.634899973,-0.634899973,-1
B10,B80,0.628364291,-0.628364291,-1
B10,B81,0.744160693,0.744160693,1
B10,B84,0.748610244,-0.748610244,-1
B10,B87,0.726169656,-0.726169656,-1
B10,B99,0.648548741,-0.648548741,-1
B10,B101,0.655318072,0.655318072,1
B10,B106,0.729739224,-0.729739224,-1
B10,B114,0.729094146,-0.729094146,-1
B10,B123,0.840719644,-0.840719644,-1
B10,B124,0.613008614,-0.613008614,-1
B10,B126,0.827448598,-0.827448598,-1
B10,B131,0.69224122,0.69224122,1
B10,B140,0.679911447,-0.679911447,-1
B10,B143,0.813555873,-0.813555873,-1
B10,B146,0.699813854,-0.699813854,-1
B10,B149,0.684794577,0.684794577,1
B10,B152,0.79898116,-0.79898116,-1
B10,B155,0.703839417,-0.703839417,-1
B10,B158,0.710010442,-0.710010442,-1
B10,B163,0.813794749,-0.813794749,-1
B10,B171,0.625761591,0.625761591,1
B10,B175,0.746725866,-0.746725866,-1
B10,B179,0.631786216,0.631786216,1
B10,B181,0.784297516,-0.784297516,-1
B10,B184,0.697720416,-0.697720416,-1
B10,B196,0.662018262,-0.662018262,-1
B10,B201,0.794534204,-0.794534204,-1
B10,B203,0.656813399,-0.656813399,-1
B10,B205,0.625952551,0.625952551,1
B10,B206,0.819586526,0.819586526,1
B10,B209,0.696316486,-0.696316486,-1
B10,B210,0.714503797,-0.714503797,-1
B10,B211,0.751321034,-0.751321034,-1
B10,B212,0.639476861,-0.639476861,-1
B10,B223,0.728086585,0.728086585,1
B10,B225,0.708774265,-0.708774265,-1
B10,B228,0.812298451,-0.812298451,-1
B10,B233,0.677876058,-0.677876058,-1
B10,B235,0.822296321,-0.822296321,-1
B10,B236,0.650950161,-0.650950161,-1
B10,B241,0.738983566,0.738983566,1
B10,B242,0.716155084,-0.716155084,-1
B10,B243,0.782429514,-0.782429514,-1
B10,B244,0.819414263,-0.819414263,-1
B10,B247,0.612573548,-0.612573548,-1
B10,B254,0.725306424,0.725306424,1
B10,B257,0.723649894,0.723649894,1
B10,B261,0.636126239,-0.636126239,-1
B10,B265,0.72919608,-0.72919608,-1
B10,B268,0.626170762,-0.626170762,-1
B10,B273,0.753645284,0.753645284,1
B10,B278,0.768233446,-0.768233446,-1
B10,B280,0.861036043,-0.861036043,-1
B10,B281,0.901387698,-0.901387698,-1
B10,B284,0.799420435,-0.799420435,-1
B10,B285,0.637072214,0.637072214,1
B10,B291,0.69973897,0.69973897,1
B10,B292,0.800313589,-0.800313589,-1
B10,B293,0.833729407,-0.833729407,-1
B10,B298,0.750731115,-0.750731115,-1
B10,B300,0.846852084,0.846852084,1
B10,B301,0.818833069,0.818833069,1
B10,B305,0.737870898,-0.737870898,-1
B10,B307,0.695666431,-0.695666431,-1
B10,B311,0.743128259,-0.743128259,-1
B10,B323,0.657489612,-0.657489612,-1
B10,B325,0.794336927,-0.794336927,-1
B10,B326,0.757902468,-0.757902468,-1
B10,B329,0.796146973,-0.796146973,-1
B10,B332,0.865755973,-0.865755973,-1
B10,B336,0.790191282,-0.790191282,-1
B10,B337,0.696996082,-0.696996082,-1
B10,B339,0.789293481,-0.789293481,-1
B10,B351,0.724496983,-0.724496983,-1
B10,B353,0.75296361,-0.75296361,-1
B10,B354,0.699912318,-0.699912318,-1
B10,B357,0.655398025,-0.655398025,-1
B10,B365,0.81426849,-0.81426849,-1
B10,B366,0.741125444,-0.741125444,-1
B10,B369,0.688390968,-0.688390968,-1
B10,B371,0.664073381,-0.664073381,-1
B10,B372,0.750654522,-0.750654522,-1
B10,B376,0.844193594,-0.844193594,-1
B10,B379,0.840247381,-0.840247381,-1
B10,B384,0.864156416,-0.864156416,-1
B10,B385,0.750980677,0.750980677,1
B10,B386,0.606039808,-0.606039808,-1
B10,B388,0.637623732,-0.637623732,-1
B10,B392,0.773184064,-0.773184064,-1
B10,B393,0.867478922,-0.867478922,-1
B10,B394,0.751803944,-0.751803944,-1
B10,B399,0.651531428,-0.651531428,-1
B10,B411,0.726968755,-0.726968755,-1
B10,B418,0.687420432,-0.687420432,-1
B10,B422,0.629286163,-0.629286163,-1
B10,B423,0.68799402,-0.68799402,-1
B10,B429,0.689779023,-0.689779023,-1
B10,B441,0.76572967,-0.76572967,-1
B10,B452,0.723965417,-0.723965417,-1
B10,B453,0.609283583,-0.609283583,-1
B10,B455,0.799753019,-0.799753019,-1
B10,B456,0.683341587,-0.683341587,-1
B10,B465,0.604276951,-0.604276951,-1
B10,B466,0.703959411,-0.703959411,-1
B10,B467,0.617387021,-0.617387021,-1
B10,B468,0.75129888,-0.75129888,-1
B10,B473,0.741015188,-0.741015188,-1
B10,B475,0.871923919,-0.871923919,-1
B10,B479,0.65730461,-0.65730461,-1
B10,B484,0.81120128,-0.81120128,-1
B10,B487,0.788437592,0.788437592,1
B10,B493,0.734535646,-0.734535646,-1
B10,B496,0.674022326,-0.674022326,-1
B10,B510,0.677037927,-0.677037927,-1
B10,B517,0.720924644,0.720924644,1
B10,B519,0.689863411,-0.689863411,-1
B10,B520,0.77007797,-0.77007797,-1
B10,B523,0.747497565,-0.747497565,-1
B10,B532,0.73091162,-0.73091162,-1
B10,B539,0.806040474,0.806040474,1
B10,B541,0.8195417,-0.8195417,-1
B10,B543,0.694155293,-0.694155293,-1
B10,B549,0.742208571,-0.742208571,-1
B10,B552,0.79622124,-0.79622124,-1
B10,B553,0.667316771,-0.667316771,-1
B10,B554,0.757762953,0.757762953,1
B10,B558,0.802211682,-0.802211682,-1
B10,B560,0.814549848,-0.814549848,-1
B10,B563,0.755232507,-0.755232507,-1
B10,B564,0.747689602,-0.747689602,-1
B10,B573,0.812433408,0.812433408,1
B10,B575,0.761239866,-0.761239866,-1
B10,B581,0.74658513,-0.74658513,-1
B10,B587,0.703067367,-0.703067367,-1
B10,B588,0.674900876,0.674900876,1
B10,B590,0.670002318,-0.670002318,-1
B10,B592,0.714657037,-0.714657037,-1
B10,B596,0.762236403,0.762236403,1
B10,B598,0.73091162,-0.73091162,-1
B10,B600,0.798605696,-0.798605696,-1
B10,B601,0.691967647,-0.691967647,-1
B10,B602,0.761016577,-0.761016577,-1
B10,B603,0.742874157,-0.742874157,-1
B10,B606,0.692451287,0.692451287,1
B10,B609,0.858326937,-0.858326937,-1
B10,B613,0.685289084,-0.685289084,-1
B10,B617,0.716653502,-0.716653502,-1
B10,B621,0.69859725,-0.69859725,-1
B10,B622,0.686984468,-0.686984468,-1
B10,B624,0.783875949,0.783875949,1
B10,B629,0.695854779,-0.695854779,-1
B10,B632,0.749079708,0.749079708,1
B10,B635,0.772178383,-0.772178383,-1
B10,B641,0.720697441,0.720697441,1
B10,B642,0.668852289,-0.668852289,-1
B10,B643,0.726560955,0.726560955,1
B10,B652,0.641940117,-0.641940117,-1
B10,B656,0.862931962,-0.862931962,-1
B10,B661,0.72486006,-0.72486006,-1
B10,B667,0.654778315,-0.654778315,-1
B10,F4,0.721312691,-0.721312691,-1
B10,F29,0.674352982,0.674352982,1
B10,F33,0.70427822,-0.70427822,-1
B10,F34,0.620805314,0.620805314,1
B10,F36,0.715853168,-0.715853168,-1
B10,F41,0.722658226,-0.722658226,-1
B10,F56,0.770185002,-0.770185002,-1
B10,F68,0.739764879,-0.739764879,-1
B10,F72,0.706472418,-0.706472418,-1
B10,F84,0.804830363,-0.804830363,-1
B10,F87,0.666013325,0.666013325,1
B10,F88,0.657362226,-0.657362226,-1
B10,F91,0.671106623,0.671106623,1
B10,F95,0.775770048,-0.775770048,-1
B10,F101,0.702349936,0.702349936,1
B10,F103,0.723071314,0.723071314,1
B10,F104,0.779658789,-0.779658789,-1
B10,F106,0.751306691,-0.751306691,-1
B10,F125,0.648225226,-0.648225226,-1
B10,F134,0.735531812,-0.735531812,-1
B10,F135,0.665248003,-0.665248003,-1
B10,F143,0.640914052,-0.640914052,-1
B10,F144,0.846137126,-0.846137126,-1
B10,F148,0.80623152,-0.80623152,-1
B10,F149,0.819586526,-0.819586526,-1
B10,F153,0.672709597,-0.672709597,-1
B10,F160,0.755710407,-0.755710407,-1
B10,F161,0.865941261,-0.865941261,-1
B10,F163,0.701728665,-0.701728665,-1
B10,F175,0.672980175,-0.672980175,-1
B10,F197,0.713446543,0.713446543,1
B10,F208,0.745992176,-0.745992176,-1
B10,F230,0.792531722,-0.792531722,-1
B10,F249,0.775729435,-0.775729435,-1
B10,F266,0.614012243,0.614012243,1
B10,F301,0.70407538,0.70407538,1
B10,F307,0.825518283,-0.825518283,-1
B10,F315,0.779225353,-0.779225353,-1
B10,F321,0.74428245,-0.74428245,-1
B10,F322,0.853221015,-0.853221015,-1
B10,F328,0.629976205,-0.629976205,-1
B10,F341,0.64259181,-0.64259181,-1
B10,F351,0.661543232,-0.661543232,-1
B10,F360,0.677930901,-0.677930901,-1
B10,F362,0.75452266,-0.75452266,-1
B10,F366,0.648019155,0.648019155,1
B10,F374,0.764981961,-0.764981961,-1
B10,F382,0.729852672,-0.729852672,-1
B10,F388,0.789405759,-0.789405759,-1
B10,F395,0.639259135,-0.639259135,-1
B10,F399,0.751904262,-0.751904262,-1
B10,F402,0.788777207,-0.788777207,-1
B10,F408,0.816990942,-0.816990942,-1
B10,F419,0.617463732,-0.617463732,-1
B10,F422,0.74847473,-0.74847473,-1
B10,F429,0.600826754,0.600826754,1
B10,F443,0.681541141,0.681541141,1
B10,F455,0.767545259,-0.767545259,-1
B10,F459,0.612840058,-0.612840058,-1
B10,A9,0.640885006,-0.640885006,-1
B10,A15,0.718294693,0.718294693,1
B10,A24,0.857702431,0.857702431,1
B10,A25,0.774063567,0.774063567,1
B10,A34,0.618291077,0.618291077,1
B10,A38,0.787905323,-0.787905323,-1
B10,P1,0.627203497,-0.627203497,-1
B10,P3,0.740110004,0.740110004,1
B10,P7,0.741629847,-0.741629847,-1
B10,P20,0.722650744,0.722650744,1
B10,P25,0.704461388,0.704461388,1
B10,P26,0.741874273,0.741874273,1
B10,P31,0.808020591,-0.808020591,-1
B10,P32,0.724637752,-0.724637752,-1
B10,P35,0.651729567,-0.651729567,-1
B10,P41,0.771430058,0.771430058,1
B10,P44,0.683559029,-0.683559029,-1
B10,P45,0.653034727,-0.653034727,-1
B10,P50,0.822542924,0.822542924,1
B10,P51,0.63077878,0.63077878,1
B10,P52,0.610494245,-0.610494245,-1
B10,P54,0.726224174,0.726224174,1
B10,P56,0.75427926,0.75427926,1
B10,P68,0.628140766,-0.628140766,-1
B10,P76,0.747009078,-0.747009078,-1
B10,P77,0.65440698,-0.65440698,-1
B10,P86,0.620892289,-0.620892289,-1
B10,P93,0.751469006,0.751469006,1
B10,P96,0.746448895,-0.746448895,-1
B10,P98,0.692892158,-0.692892158,-1
B10,P99,0.611999487,-0.611999487,-1
B10,P104,0.624330186,-0.624330186,-1
B10,P106,0.651704942,-0.651704942,-1
B10,P112,0.664271734,0.664271734,1
B10,P121,0.668349196,-0.668349196,-1
B10,P125,0.735838765,-0.735838765,-1
B10,P128,0.758598172,0.758598172,1
B10,P130,0.730777388,-0.730777388,-1
B10,P131,0.701244784,0.701244784,1
B10,P137,0.731883893,-0.731883893,-1
B10,P140,0.695032188,0.695032188,1
B10,P145,0.759364184,0.759364184,1
B10,P146,0.65058222,0.65058222,1
B10,P151,0.820133874,-0.820133874,-1
B10,P155,0.840983429,-0.840983429,-1
B10,P156,0.771958505,-0.771958505,-1
B10,P160,0.668697119,0.668697119,1
B10,P164,0.795132938,-0.795132938,-1
B10,P175,0.662301482,0.662301482,1
B10,P179,0.721158032,0.721158032,1
B10,P180,0.716586852,0.716586852,1
B10,P191,0.672327471,0.672327471,1
B10,BN2,0.74166208,0.74166208,1
B10,BN3,0.666030293,-0.666030293,-1
B10,BN6,0.618054932,-0.618054932,-1
B10,BN10,0.778869701,-0.778869701,-1
B10,OP10,0.691922934,-0.691922934,-1
B11,B14,0.621998292,0.621998292,1
B11,B16,0.643552015,0.643552015,1
B11,B33,0.642063299,-0.642063299,-1
B11,B68,0.646406292,-0.646406292,-1
B11,B152,0.629332225,-0.629332225,-1
B11,B211,0.619762243,-0.619762243,-1
B11,B228,0.600918695,-0.600918695,-1
B11,B241,0.621767298,0.621767298,1
B11,B298,0.604612075,-0.604612075,-1
B11,B337,0.60609142,-0.60609142,-1
B11,B339,0.621213963,-0.621213963,-1
B11,B354,0.671399326,-0.671399326,-1
B11,B372,0.661102556,-0.661102556,-1
B11,B384,0.616589492,-0.616589492,-1
B11,B399,0.642367467,-0.642367467,-1
B11,B475,0.604587629,-0.604587629,-1
B11,B484,0.608237749,-0.608237749,-1
B11,B539,0.686207629,0.686207629,1
B11,B558,0.616497524,-0.616497524,-1
B11,B573,0.610854549,0.610854549,1
B11,B603,0.619190267,-0.619190267,-1
B11,B606,0.632653857,0.632653857,1
B11,B609,0.602419449,-0.602419449,-1
B11,B624,0.644895412,0.644895412,1
B11,B635,0.650372401,-0.650372401,-1
B11,B643,0.62707352,0.62707352,1
B11,B656,0.651121534,-0.651121534,-1
B11,B663,0.644568012,-0.644568012,-1
B11,F90,0.65609014,-0.65609014,-1
B11,F101,0.604491345,0.604491345,1
B11,F103,0.6399625,0.6399625,1
B11,F144,0.640935872,-0.640935872,-1
B11,F197,0.624982577,0.624982577,1
B11,F230,0.621156154,-0.621156154,-1
B11,F266,0.644137424,0.644137424,1
B11,F322,0.743797459,-0.743797459,-1
B11,F328,0.651123215,-0.651123215,-1
B11,F402,0.623418745,-0.623418745,-1
B11,F410,0.625428039,0.625428039,1
B11,F443,0.605422937,0.605422937,1
B11,P35,0.613832132,-0.613832132,-1
B11,P41,0.608845159,0.608845159,1
B11,P50,0.633350882,0.633350882,1
B11,P128,0.620352394,0.620352394,1
B11,P130,0.603821495,-0.603821495,-1
B11,P140,0.68280788,0.68280788,1
B11,P151,0.651233006,-0.651233006,-1
B11,P155,0.664038792,-0.664038792,-1
B11,P157,0.625409147,-0.625409147,-1
B12,B19,0.614055762,-0.614055762,-1
B12,B25,0.757142486,-0.757142486,-1
B12,B37,0.767467322,-0.767467322,-1
B12,B38,0.697621102,-0.697621102,-1
B12,B48,0.648452448,-0.648452448,-1
B12,B53,0.646544739,-0.646544739,-1
B12,B56,0.697179167,-0.697179167,-1
B12,B64,0.639041094,0.639041094,1
B12,B67,0.643731331,-0.643731331,-1
B12,B68,0.619514474,-0.619514474,-1
B12,B70,0.741276879,-0.741276879,-1
